Vol,Dense,nHA,nHD,nRot,nRing,MaxRing,nHet,fChar,nRig,Flex,nStereo,gasa,QED,Synth,Fsp3,MCE-18,Natural Product-likeness,GSK,GoldenTriangle,logS,logD,mp,bp,pka_acidic,pka_basic,caco2,MDCK,PAMPA,pgp_inh,pgp_sub,hia,f20,f30,f50,OATP1B1,OATP1B3,BCRP,BSEP,BBB,MRP1,PPB,logVDss,Fu,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CYP2B6-inh,CYP2B6-sub,CYP2C8-inh,LM-human,cl-plasma,t0.5,BCF,IGC50,LC50DM,LC50FM,hERG,SkinSen,Respiratory,H-HT,Neurotoxicity-DI,Ototoxicity,Hematotoxicity,Nephrotoxicity-DI,Genotoxicity,RPMI-8226,A549,HEK293,NR-AhR,NR-AR,NR-AR-LBD,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,Aggregators,Fluc,Blue_fluorescence,Green_fluorescence,Reactive,Other_assay_interference,Promiscuous
374.1432164,0.999964675,2,2,5,268,10,4,0,20,0.25,2,1,0.76,3.285,0.429,72.8,-0.459,1,0,-4.94001954,3.701215291,131.8464352,334.9886222,10.08688888,8.263700253,-5.327701908,-5.141243856,0.027807506,0.896514177,0.282934755,0.000000119,8.34E-06,0.000128508,0.005201221,0.959955573,0.994428158,0.001378785,0.999759257,0.995431066,0.462922424,98.23949459,1.06570375,1.64920026,0.08022514,0.999999404,0.271706164,0.992236197,0.128325105,0.466727585,0.999999404,0.983197749,0.954600155,0.999998093,0.960159063,0.785999894,0.484393358,0.752096534,5.360125061,0.605629955,2.862157005,4.808802611,6.017763265,5.905302048,0.91745311,0.974971414,0.686106443,0.915385365,0.969337702,0.872046709,0.30666104,0.942804635,0.05043301,0.112826101,0.721632779,0.860208511,0.595356524,0.45014438,0.677296221,0.110170335,0.730443537,0.303747386,0.06919571,0.746270061,0.120672584,0.4902637,0.869092166,0.635621786,0.974,0.069,0.055,0.389,0.015,0.026,0.124
391.4392017,0.991597158,2,1,6,268,10,4,0,20,0.3,2,1,0.687,3.326,0.455,72.188,-0.365,1,0,-4.995286142,3.708283501,131.4655412,337.7192543,9.728267985,8.087681657,-4.97050195,-4.92054083,0.008909405,0.749606013,0.060669243,0,1.11E-05,0.001526892,0.015394926,0.945680857,0.962964475,0.003412537,0.999881148,0.998577356,0.469178945,98.21911932,1.051372771,1.732260545,0.034890544,1,0.024393551,0.999682307,0.137717113,0.045357391,0.999999881,0.997909606,0.987086773,0.999999166,0.191733897,0.002726109,0.006081331,0.994584501,6.914334018,0.435250317,2.862444829,4.859382427,6.134766259,5.921924776,0.955685318,0.982745349,0.754956424,0.948548794,0.936181366,0.886672854,0.522875071,0.980597079,0.023358911,0.165439293,0.865489662,0.911489546,0.064666353,0.061709814,0.071263298,0.040441208,0.3152951,0.01962444,0.003207036,0.482734114,0.010793494,0.234205827,0.463531941,0.083052009,0.956,0.027,0.021,0.405,0.021,0.081,0.375
408.7351869,0.983913333,2,0,6,268,10,4,0,20,0.3,2,1,0.585,3.312,0.478,75.059,-0.624,1,0,-4.985895842,4.016990669,157.8608204,365.0612689,10.50855389,8.159258554,-4.982766259,-4.915121592,0.005901902,0.930230379,0.051640071,0,7.75E-06,0.000648797,0.190552413,0.949998796,0.982747376,0.007179944,0.999547541,0.999936938,0.423033625,98.56112068,0.972888874,1.468987799,0.000833305,0.999999881,0.778967321,0.9995628,0.161361188,0.683323145,0.999990344,0.979870975,0.25165391,0.999995232,0.980355144,0.958097816,0.806923509,0.980858982,8.809834104,0.467653913,2.843924133,4.894007629,6.165644344,5.870151689,0.958328724,0.979093969,0.793001235,0.962643564,0.979585528,0.894087255,0.545278609,0.982271552,0.047951497,0.152856812,0.740985572,0.872789621,0.066955172,0.109813735,0.089548483,0.03482477,0.431861281,0.027809992,0.001542207,0.314909011,0.013306478,0.119941816,0.301782846,0.18264927,0.651,0.046,0.022,0.601,0.007,0.157,0.383
408.7351869,0.983913333,2,1,7,268,10,4,0,20,0.35,2,1,0.568,3.331,0.478,71.647,-0.555,1,0,-5.236264037,3.802615224,130.7242649,349.5209139,9.740989168,7.963978673,-4.995050009,-4.94514637,0.005965591,0.919176698,0.365824074,0.000000119,5.96E-06,0.000358343,0.005353749,0.355675429,0.815238535,0.000831918,0.999880075,0.92507726,0.632556796,98.15705817,1.010495906,1.724369771,0.018370833,1,0.091873482,0.999971271,0.252649516,0.083422691,0.999999881,0.997369885,0.581962943,0.999999166,0.968895018,0.818062067,0.464774251,0.985751927,6.187611975,0.354346611,3.007300872,4.905155817,6.168239635,6.064697468,0.953019023,0.986811221,0.8470667,0.956719041,0.954759657,0.8034091,0.427345276,0.980724573,0.094248042,0.142488584,0.697952986,0.873755991,0.158616066,0.16963084,0.322437435,0.031151602,0.730379999,0.19369024,0.009204051,0.375931978,0.029010903,0.392782807,0.635283768,0.188966691,0.964,0.038,0.031,0.623,0.004,0.23,0.253
443.3271573,0.970366901,2,0,8,268,10,4,0,20,0.4,2,1,0.455,3.359,0.52,74.105,-0.729,1,0,-5.488823154,4.285477791,119.2026168,382.308937,10.05430508,7.84696899,-4.930214277,-4.911693102,0.000281852,0.979855895,0.313709348,0,9.19E-05,0.000643075,0.106574774,0.901970208,0.986017168,0.007143314,0.999996662,0.998029411,0.927295208,98.72640149,1.030287583,1.294043646,0.018481085,0.999999881,0.070649236,0.995782137,0.071077071,0.135454789,1,0.967136562,0.714466453,0.999999166,0.98489064,0.13061586,0.886447608,0.997157454,6.86509671,0.493291004,2.953444721,4.932275446,6.2191627,6.051632264,0.981217146,0.997101367,0.977233112,0.897421777,0.989593983,0.789968371,0.47131747,0.970313787,0.113304347,0.111973599,0.638186216,0.925186813,0.027913524,0.022592874,0.35016641,0.011708194,0.715714872,0.048861414,0.000893236,0.221514404,0.012229796,0.092504762,0.287544698,0.058481436,0.844,0.041,0.032,0.601,0.004,0.108,0.335
426.0311721,0.976876875,2,1,7,268,10,4,0,20,0.35,2,0,0.559,3.346,0.5,74.556,-0.556,1,0,-5.486029408,4.123719661,115.2046001,342.7234939,10.20126185,7.701435415,-4.994548728,-4.871333876,0.011344176,0.634594023,0.172396511,0,2.26E-06,0.000173628,0.016281426,0.698727667,0.911343396,0.000940068,0.999364555,0.976501882,0.592360616,98.65963044,0.830568808,1.186721127,0.000362827,1,0.531931996,0.999996305,0.225944772,0.196087807,0.999999881,0.994793832,0.13535428,0.999997377,0.999262989,0.981450558,0.68234539,0.997200847,6.060444482,0.336185521,3.030433041,4.841365441,6.150270308,6.029132999,0.941103399,0.979143143,0.80250746,0.941176236,0.916515827,0.862865448,0.498152137,0.942476451,0.237228945,0.115068898,0.606494308,0.816039026,0.132756293,0.071801037,0.242412299,0.024489939,0.855405867,0.22745198,0.006814776,0.15674071,0.008690779,0.124315985,0.547152996,0.168367311,0.959,0.009,0.017,0.557,0.002,0.238,0.196
417.4747132,0.992060086,2,1,7,268,10,4,0,23,0.304347826,2,0,0.581,3.349,0.5,88.889,-0.576,1,0,-5.063867674,4.119917693,141.1308599,362.0618428,10.631634,8.221968363,-4.960734769,-4.83916223,0.010138467,0.644117534,0.168343499,0.000000119,9.30E-06,0.003406227,0.029512823,0.004781608,0.00714149,0.002324297,0.999921322,0.762810707,0.458560228,99.06030315,0.778072913,0.680053292,0.001067482,0.999973178,0.00260973,0.995222151,0.111507885,0.073994145,1,0.994339049,0.543109715,1,0.999814928,0.262146831,0.464623243,0.600385249,6.080179272,0.456987942,2.460342968,4.582346916,5.897341632,5.39389117,0.94602114,0.972329915,0.959665179,0.942260206,0.954022884,0.863951504,0.287324011,0.952300787,0.419337213,0.178679585,0.784962296,0.827467501,0.214231551,0.274397016,0.584742367,0.099927232,0.716412544,0.327936292,0.052918896,0.634403944,0.136155322,0.347806603,0.84939003,0.380095482,0.961,0.284,0.041,0.628,0.005,0.27,0.295
443.3271573,0.970366901,2,1,7,268,10,4,0,20,0.35,2,0,0.54,3.408,0.52,80.842,-0.548,1,0,-5.82569787,4.288041948,109.5807706,338.4070597,10.54891266,7.489565906,-4.9772359,-4.91257424,0.006005386,0.898675084,0.304078043,0,2.62E-06,8.88E-05,0.025588274,0.960192323,0.986961126,0.012876869,0.999292374,0.994352221,0.256825179,98.29165169,0.650351929,1.454599137,6.04E-06,0.999998927,0.265468359,1,0.073721401,0.065784231,1,0.999930978,0.885659039,1,0.88948667,0.736485243,0.0303667,0.991370559,6.428057689,0.352371232,3.050512409,4.905793334,6.276337465,6.125090634,0.950382054,0.965037644,0.773916781,0.934108794,0.938463688,0.892533183,0.397230089,0.937068284,0.087922275,0.132248953,0.664873183,0.888467789,0.203918248,0.040528461,0.233889058,0.018847145,0.707146287,0.357503563,0.018950123,0.311564744,0.00776191,0.299090147,0.866965473,0.215927362,0.972,0.029,0.011,0.612,0.003,0.068,0.319
417.5254138,1.001519874,3,2,8,268,10,5,0,20,0.4,2,1,0.591,3.384,0.478,71.647,-0.394,1,0,-4.278152481,3.565723286,131.2000903,314.9677615,8.848128957,7.473509591,-5.273051254,-5.169748886,0.029480049,0.940924883,0.325366497,0.00000179,9.30E-06,0.000866592,0.014157951,0.210590392,0.809321165,0.003342192,0.999939799,0.909580827,0.181263879,98.32444682,1.126948726,1.575163127,9.75E-05,0.999998569,0.000833839,0.998842597,0.002262074,0.110423297,0.999998927,0.977703154,0.059761621,0.999999285,0.241456971,6.52E-06,0.0908041,0.989372671,6.139034769,0.496663852,2.474556211,4.795885014,6.370791383,5.837597111,0.935956776,0.99559021,0.86689961,0.968488395,0.927716792,0.877548754,0.422639966,0.992153347,0.075016469,0.133496866,0.703738689,0.835736573,0.188102409,0.20424135,0.234147087,0.034244504,0.81907618,0.234269291,0.009905693,0.448417485,0.027395742,0.289466262,0.521925449,0.281427354,0.825,0.213,0.032,0.306,0.006,0.286,0.197
389.232668,0.99973623,2,1,6,268,10,4,0,20,0.3,2,1,0.673,3.277,0.455,72.188,-0.383,1,0,-4.965939133,4.097761066,136.843545,350.0313886,9.697369595,6.968904465,-4.954712753,-4.888643627,0.053664722,0.994132459,0.043733835,0.00000191,3.48E-05,0.00162673,0.068801165,0.89485395,0.992438495,0.007585055,0.999958158,0.998106122,0.350449115,98.20883549,0.340646513,1.447166844,0.000162732,0.999980569,0.093537696,0.998323262,0.465624958,0.786524415,1,0.999913335,0.042412389,0.999999881,0.999819934,0.070711665,0.995861471,0.999817193,6.20147095,0.82313299,2.200006384,4.55090608,6.131163781,5.47868078,0.93968451,0.963689506,0.849374533,0.908219934,0.908828974,0.871286988,0.345093191,0.986005545,0.213347808,0.084587559,0.584823132,0.905129015,0.48240611,0.385331184,0.619592369,0.133891225,0.760220349,0.322933376,0.138060972,0.650132895,0.065824524,0.65120548,0.868579984,0.690574884,0.687,0.322,0.037,0.369,0.006,0.294,0.261
406.5286532,0.991689016,2,0,7,268,10,4,0,20,0.35,2,1,0.491,3.257,0.478,71.647,-0.534,1,0,-5.756208442,4.040498075,117.9855855,340.7572783,9.933409708,7.07462383,-4.943786522,-4.909838077,0.016525805,0.998405159,0.009438483,0.000000238,5.36E-06,0.000475883,0.011734068,0.964226305,0.996692896,0.006712079,0.999976754,0.999186337,0.245636091,98.13752371,0.82355685,1.765151009,1.83E-05,0.999964118,0.087742113,0.999516606,0.048097566,0.868544817,1,0.99998343,0.484609067,0.999999881,0.999984026,0.991302371,0.070727617,0.997954845,5.737138973,0.352569732,2.606588286,4.770627087,6.371338866,5.809509189,0.937689543,0.925538898,0.562233686,0.919335485,0.913886964,0.862535655,0.346668482,0.988289952,0.016571576,0.099799722,0.340398669,0.888756871,0.529311121,0.362032443,0.684952974,0.181879193,0.80029422,0.335840374,0.166765302,0.687589407,0.126542822,0.61049068,0.889494658,0.629563332,0.887,0.228,0.039,0.503,0.006,0.263,0.315
423.8246385,0.984275009,2,0,8,268,10,4,0,20,0.4,2,1,0.435,3.297,0.5,71.167,-0.633,1,0,-6.302111653,4.195689335,104.7165932,346.322287,10.00886629,6.913650124,-4.926613898,-4.905883189,0.009584257,0.998438537,0.011892112,0.000000238,1.49E-05,0.001122773,0.01984334,0.985212684,0.998725235,0.015834983,0.999992967,0.998530746,0.468024194,98.34146214,0.735109028,1.307225924,0.000168355,0.999877691,0.373381019,0.999699354,0.06419012,0.436160386,1,0.999863744,0.705011308,0.999998927,0.99999547,0.566280663,0.803076208,0.998233914,5.90554689,0.287917448,2.627291043,4.894086437,6.409693319,5.897196437,0.965806186,0.893680036,0.485389948,0.792940676,0.846061289,0.836703002,0.14242734,0.98733753,0.002251227,0.096837081,0.35233584,0.933557808,0.493685544,0.263962626,0.554582715,0.252294421,0.77488631,0.291015506,0.177633941,0.733469665,0.132159054,0.661822379,0.876389802,0.600833535,0.895,0.086,0.033,0.501,0.005,0.246,0.133
441.1206237,0.977465067,2,0,8,268,10,4,0,20,0.4,2,0,0.408,3.353,0.52,74.105,-0.659,1,0,-6.468338875,4.309143864,104.9356573,347.2105737,10.35456369,6.794278518,-4.881918211,-4.879923001,0.001763597,0.998161852,0.001922075,0,1.31E-06,0.00049746,0.02599299,0.981591225,0.996269226,0.011249503,0.999991298,0.998958707,0.353742063,98.62542069,0.608267034,1.030097474,5.59E-05,0.996302366,0.833396375,0.999949694,0.550789177,0.230700001,1,0.979473531,0.683896005,1,1,0.995307267,0.998848557,0.999413252,5.630485087,0.384383348,2.591021353,4.804024144,6.379062735,5.814721241,0.971779525,0.8893736,0.46215874,0.896741986,0.885912478,0.93090868,0.331892669,0.991447687,0.00724018,0.164195076,0.587281227,0.941917896,0.295976758,0.077123284,0.140018955,0.062447399,0.643234849,0.043732818,0.040821679,0.54156822,0.016615361,0.287593186,0.385652512,0.145130202,0.92,0.128,0.014,0.445,0.003,0.29,0.261
432.6148654,1.001260092,3,1,9,268,10,5,0,20,0.45,2,0,0.505,3.367,0.5,71.167,-0.41,1,0,-4.906513412,3.846932551,124.3508263,322.0049061,9.012901428,7.064528169,-5.148645732,-4.982447341,0.008973802,0.998546898,0.022219144,0.000000954,4.35E-05,0.006385744,0.032923877,0.964806437,0.996641517,0.031603381,0.99996984,0.999515891,0.502191186,98.31801052,0.865136192,1.368134618,7.16E-06,0.982575178,3.55E-05,0.992018521,0.000154769,0.128334388,0.999999046,0.999066651,0.067145117,0.999987602,0.47139892,1.85E-06,0.173954502,0.997571409,5.651912952,0.500622911,1.881180748,4.375175694,6.094057805,5.293449343,0.958928645,0.978972077,0.474843979,0.825841665,0.771928012,0.889159203,0.137513191,0.990927577,0.001636683,0.110304452,0.353734314,0.939654112,0.264472574,0.309422076,0.565335751,0.144046664,0.715086401,0.270327449,0.108765431,0.766192794,0.055543948,0.53868711,0.886495113,0.449232876,0.422,0.123,0.047,0.413,0.006,0.282,0.041
398.9514655,1.015436801,1,0,6,268,10,4,0,20,0.3,2,1,0.52,3.445,0.455,72.188,-0.469,1,0,-6.256862748,4.150182309,107.8663038,335.4109106,9.675282131,6.029114349,-5.020125758,-5.103764475,0.011247838,0.997419953,0.001396289,0.00000489,4.89E-06,0.004949391,0.040508032,0.97489512,0.997184932,0.000687052,0.999995828,0.990623772,0.149864718,98.96892125,0.867858198,0.843231907,1.84E-05,0.99993825,0.011969521,0.999318838,0.003771205,0.393554866,1,0.999980092,0.043178368,0.999999285,0.999910831,0.068024218,0.300810575,0.995477378,7.205079711,0.354554614,2.472055348,4.986753479,6.61450073,6.097825548,0.608464181,0.997638464,0.923288941,0.989195228,0.877636373,0.776738524,0.839443684,0.998848796,0.347835779,0.052670073,0.132216036,0.48468858,0.280311406,0.019033348,0.111973532,0.051390283,0.511444986,0.077288076,0.156697169,0.665028393,0.223747149,0.74462229,0.752245128,0.694511354,0.983,0.478,0.034,0.52,0.192,0.229,0.261
416.2474508,1.006901061,1,0,7,268,10,4,0,20,0.35,2,1,0.437,3.377,0.478,71.647,-0.609,1,0,-6.661136353,4.404771617,103.4528758,347.6272358,10.7720184,6.769670287,-5.001638231,-4.84792709,0.020255031,0.998666525,0.004391213,0.000000238,9.54E-07,0.000116587,0.006667912,0.926811516,0.995956481,0.000756041,0.999973059,0.999623299,0.222481027,98.74963254,0.897420415,1.187486466,1.54E-05,0.999983311,0.046148583,0.999962568,0.007059702,0.922298491,1,0.999988079,0.152510777,1,0.999986291,0.996158659,0.257151306,0.998119891,6.258170656,0.468198229,2.651055001,4.970654733,6.577851352,6.078427505,0.964768291,0.984211266,0.477605075,0.841433287,0.822375953,0.817373455,0.335491329,0.988097847,0.048280519,0.065245114,0.472029388,0.929336727,0.534160733,0.135186449,0.433050752,0.148153007,0.746119201,0.195616513,0.09666425,0.767659485,0.103648223,0.685603261,0.864450455,0.550794005,0.982,0.273,0.045,0.556,0.861,0.215,0.203
433.543436,0.999069445,1,0,8,268,10,4,0,20,0.4,2,1,0.394,3.438,0.5,71.167,-0.773,1,0,-6.733816093,4.451311182,91.86012014,355.9687947,10.57333943,6.434580974,-5.040930636,-4.978579951,0.005874688,0.997338593,0.00075563,0.00000107,4.77E-07,0.000341535,0.001413941,0.985842168,0.998837054,0.000487045,0.999996662,0.999704897,0.361861348,98.9583273,0.927265857,0.925987387,3.34E-05,0.999704421,0.109318472,0.999794424,0.025861653,0.495654643,1,0.999976516,0.663926601,0.999999762,0.999995589,0.41651082,0.783880234,0.997735143,6.280010541,0.324218326,2.648308684,5.083814474,6.625441696,6.164886836,0.969135463,0.981549442,0.438976079,0.820976913,0.819481373,0.831835628,0.318733364,0.988108814,0.024953958,0.069686726,0.462566376,0.908681989,0.601623058,0.163417369,0.443149805,0.17872785,0.790053785,0.251729578,0.102680087,0.784974873,0.110328339,0.603191316,0.826479614,0.590046585,0.993,0.135,0.043,0.595,0.187,0.109,0.326
450.8394212,0.991838732,1,0,8,268,10,4,0,20,0.4,2,0,0.377,3.487,0.52,74.105,-0.638,1,0,-6.79015293,4.548392274,93.00172042,359.2984005,10.73187282,6.195002997,-4.907830526,-4.829032674,0.00013356,0.993497252,4.31E-06,0.000000358,1.19E-07,0.003750503,0.012141228,0.999641299,0.9998523,0.000160009,0.999999046,0.998915434,0.441569924,98.96457123,0.759180451,0.78782183,6.97E-05,0.999948144,0.281518489,0.999908924,0.051111624,0.641274035,1,0.999988794,0.762396157,0.999999881,0.999994874,0.786412895,0.690271735,0.999248087,5.857433899,0.39033734,2.610679125,4.972894392,6.553570185,6.048774126,0.97026068,0.975519836,0.52795136,0.877914727,0.849915981,0.847984791,0.435488164,0.991817832,0.059820756,0.067848094,0.556369066,0.889786184,0.55636996,0.07904882,0.188982576,0.075301848,0.73332113,0.109200083,0.048111781,0.693508208,0.029952433,0.258279771,0.484317064,0.282910407,0.991,0.272,0.016,0.54,0.025,0.264,0.332
391.4392017,0.991597158,2,2,6,268,10,4,0,20,0.3,2,1,0.679,3.287,0.455,72.188,-0.362,1,0,-4.8548431,3.685053912,131.7933968,325.3540629,10.47199716,8.836327084,-5.397433944,-5.176609824,0.021021778,0.979970455,0.395422399,0.00000167,4.41E-06,0.000235975,0.008540511,0.771706998,0.941107392,0.001279308,0.999908328,0.99867034,0.136775956,96.253148,1.178554419,2.608169884,8.55E-05,0.998998344,0.01197884,0.999919057,0.000238473,0.995371044,0.999979973,0.999989152,0.033227097,0.999998689,0.999289036,0.647099674,0.319512039,0.842274547,5.77522978,0.639829057,2.508838805,4.79077684,6.158345916,5.703544336,0.969562709,0.988873839,0.849890411,0.901745081,0.974906921,0.879742801,0.315764517,0.964307904,0.108949445,0.100350365,0.758708477,0.933642328,0.437504411,0.349970311,0.704628527,0.183111489,0.851602018,0.368300438,0.229163423,0.695415616,0.11732135,0.496810943,0.851193726,0.424851209,0.982,0.18,0.049,0.427,0.008,0.041,0.119
408.7351869,0.983913333,2,1,7,268,10,4,0,20,0.35,2,1,0.568,3.318,0.478,71.647,-0.416,1,0,-4.941294462,3.743950476,128.6002268,328.6759753,10.09590877,8.764442397,-4.928220451,-5.018090704,0.010320523,0.981935918,0.125675991,0,1.55E-06,0.00027436,0.027949512,0.001979525,0.009111549,0.014111895,0.999707162,0.999978304,0.41974026,93.92749996,1.098386291,5.024400248,1.14E-05,0.999891996,0.000126043,1,5.21E-06,0.001237145,0.999998927,0.999990821,0.444048733,1,0.985464513,0.001940616,0.001307899,0.976130962,6.116372195,0.542891162,2.427982926,4.672626828,6.255414068,5.652509007,0.992080629,0.989869893,0.917216718,0.953461528,0.955189288,0.902097106,0.568436861,0.993844867,0.057937797,0.162977159,0.938485861,0.968214095,0.346779317,0.03376044,0.199197263,0.058325566,0.818639278,0.016993878,0.099686205,0.80693233,0.040228549,0.140647262,0.174749434,0.048109621,0.97,0.017,0.019,0.448,0.009,0.091,0.376
426.0311721,0.976876875,2,0,7,268,10,4,0,20,0.35,2,0,0.516,3.304,0.5,74.556,-0.594,1,0,-5.05203863,4.014415804,153.2339407,349.2383161,10.75367636,8.677489824,-4.970410675,-5.05310686,0.005746415,0.991270542,0.005942111,0,2.38E-07,0.000133038,0.031559646,0.414876461,0.90019989,0.020396365,0.9998703,0.999997735,0.242251635,95.03823404,1.093886639,4.880395454,3.03E-06,0.999883771,6.49E-06,0.999999881,7.61E-06,0.841343105,0.999999404,0.999999762,0.247798562,1,0.988972008,0.870803058,4.04E-05,0.917523801,9.222939546,0.977785911,2.356669643,4.712027775,6.25858241,5.654029319,0.9929443,0.989703953,0.9367221,0.956942081,0.979498208,0.911181271,0.530439079,0.989910662,0.151641682,0.138927817,0.77922982,0.941251993,0.435939342,0.250796646,0.290149003,0.102281675,0.692791224,0.113441736,0.066099226,0.808622122,0.176890329,0.301332831,0.415372372,0.445477664,0.684,0.017,0.021,0.56,0.004,0.221,0.427
426.0311721,0.976876875,2,1,8,268,10,4,0,20,0.4,2,1,0.499,3.321,0.5,71.167,-0.541,1,0,-5.377306243,3.866910829,129.7913348,346.6336416,10.06758887,8.59201513,-4.876246762,-5.017380778,0.017593492,0.990184426,0.961127222,0.000000119,2.38E-06,0.000156641,0.039044201,0.000856228,0.006194279,0.005087784,0.999917388,0.991091549,0.721945226,93.31578748,1.199683782,5.113423448,0.000462488,0.999729574,0.00036529,0.99999249,0.000150195,0.028113257,0.999999881,0.999934912,0.379804552,0.999999762,0.998407423,0.00162504,0.14102225,0.979533434,6.165170485,0.344871962,2.514062438,4.801244582,6.36338085,5.810204059,0.993214011,0.990544081,0.966275513,0.964545071,0.972942173,0.801367939,0.400946707,0.9949615,0.253759533,0.148901835,0.849677384,0.948894322,0.434540242,0.118406042,0.365695357,0.144152641,0.888479054,0.138694197,0.137690455,0.830122113,0.105343506,0.522328675,0.360830277,0.219272539,0.975,0.035,0.027,0.615,0.003,0.236,0.203
460.6231425,0.964367525,2,0,9,268,10,4,0,20,0.45,2,1,0.404,3.352,0.538,73.7,-0.735,1,0,-5.795405582,4.326004764,122.141784,377.2920129,10.68157487,8.385487269,-4.957137663,-4.932064512,0.000251935,0.995901883,0.028798459,0,6.44E-06,9.83E-05,0.009435534,0.252045393,0.857903957,0.008331132,0.999993324,0.999272406,0.660919666,95.26842516,1.386246197,2.881933091,1.57E-05,0.999976277,1.84E-05,0.999998212,3.74E-05,0.003388256,1,0.999987364,0.379572839,0.999999881,0.993175566,0.002308023,7.58E-05,0.934648097,6.991961376,0.528665479,2.272850227,4.836958251,6.337015023,5.734207726,0.997383058,0.999111474,0.99577564,0.894676268,0.993528664,0.871027946,0.404752612,0.994255483,0.270161927,0.122514687,0.771128476,0.969551802,0.227898732,0.01423421,0.079468228,0.090453498,0.948137403,0.046582926,0.016795345,0.879552424,0.078185223,0.190941453,0.117220901,0.366397828,0.85,0.02,0.029,0.584,0.003,0.142,0.339
443.3271573,0.970366901,2,1,8,268,10,4,0,20,0.4,2,0,0.462,3.34,0.52,74.105,-0.587,1,0,-5.81928692,4.116809213,121.7510949,346.0751009,10.64099565,8.5316318,-4.929844365,-4.935716299,0.018908065,0.92082876,0.882470369,0,4.77E-07,9.37E-05,0.104494274,0.002890374,0.011673573,0.003129534,0.999207079,0.994607568,0.375684798,95.04268854,1.049203212,4.004662805,0.000111645,0.999949574,0.007663361,0.999982715,0.024657315,0.303486466,1,0.999981999,0.430194676,0.999999881,0.999682784,0.162892461,0.339706063,0.992842793,5.97801013,0.326548643,2.547519166,4.74323664,6.267041846,5.738480783,0.989099145,0.988938332,0.955000281,0.94690001,0.938524902,0.8957358,0.439325571,0.980642855,0.505264938,0.127921984,0.759824991,0.921294928,0.145859078,0.102078244,0.115645699,0.099635892,0.860098541,0.08232557,0.068151712,0.480001271,0.002809086,0.038279593,0.081368774,0.059931573,0.976,0.007,0.016,0.529,0.002,0.204,0.286
434.7706984,0.984840978,2,1,8,268,10,4,0,23,0.347826087,2,0,0.478,3.339,0.52,88.158,-0.594,1,0,-5.610160132,4.176349192,148.9172585,373.7277946,11.33752406,8.835946001,-4.93962217,-4.853113548,0.044360779,0.874595165,0.879647672,0.000000119,3.48E-05,0.00352788,0.09971261,4.32E-05,4.21E-05,0.008201691,0.999956727,0.989498496,0.455349416,96.88429708,0.863691161,2.733908176,6.50E-06,0.999603093,5.75E-05,0.875603378,0.000836621,0.046685852,1,0.999998212,0.570446551,1,1,0.015096127,0.202750504,0.451705575,6.190980426,0.604089702,2.102425129,4.454265973,5.83965106,5.178110159,0.986569464,0.985224605,0.984749556,0.94017899,0.961943388,0.869351745,0.246242896,0.98324883,0.69023478,0.184769049,0.854962826,0.912803471,0.300936252,0.295374662,0.53536272,0.205120295,0.839203119,0.246017843,0.098012991,0.801156521,0.127179593,0.563038051,0.624615371,0.162861332,0.978,0.293,0.035,0.58,0.003,0.249,0.34
460.6231425,0.964367525,2,1,8,268,10,4,0,20,0.4,2,0,0.453,3.403,0.538,80.4,-0.623,1,0,-5.992032795,4.221386854,118.8570915,342.6355697,10.9997709,8.414698926,-4.934599579,-5.006141837,0.015660055,0.964393377,0.944454074,0,1.19E-07,7.51E-06,0.042977571,0.008555045,0.049979437,0.014379679,0.999380231,0.998264611,0.210586265,94.31126514,0.851300299,4.307504002,3.54E-06,0.995670438,0.000330203,1,0.000629639,0.000274287,0.999999762,1,0.902361631,1,0.914851844,0.002993841,2.09E-05,0.912956059,6.297041331,0.350970267,2.570537514,4.858550674,6.465511125,5.918704791,0.981794238,0.972974062,0.878952384,0.917070925,0.92469871,0.865250349,0.370496154,0.938219368,0.134626552,0.112685226,0.773008645,0.95249474,0.213523611,0.126861796,0.071250312,0.033334766,0.630494595,0.114071995,0.077356614,0.65248245,0.007030439,0.180988833,0.501136959,0.204406798,0.979,0.033,0.009,0.587,0.002,0.057,0.327
434.821399,0.993902326,3,2,9,268,10,5,0,20,0.45,2,0,0.52,3.375,0.5,71.167,-0.386,1,0,-4.16469992,3.557570352,135.4854615,310.3567711,8.930733425,7.941089969,-5.307430975,-5.188947692,0.018173851,0.997169793,0.65359664,0.000000715,1.59E-05,0.003159165,0.103656888,0.003538446,0.032478958,0.014740069,0.999935985,0.995597422,0.405254781,95.32076137,1.218654462,3.553733947,0.000233695,0.999991417,0.001259896,0.999999046,0.001814181,0.011043179,1,0.999872327,0.737747967,1,0.995957196,2.87E-06,0.069509149,0.999677658,6.044674949,0.449610153,2.200049359,4.619035603,6.274242144,5.566920609,0.988761961,0.992433429,0.945420563,0.968469501,0.94988817,0.877712667,0.402143687,0.997387588,0.151521966,0.146396562,0.882006228,0.938897491,0.329571724,0.403386503,0.477890223,0.089561105,0.904057324,0.269138902,0.060531177,0.760938168,0.19832325,0.440996766,0.505882919,0.388669103,0.871,0.124,0.029,0.454,0.004,0.285,0.166
